AssignmentId,WorkerId,WorkTimeInSeconds,Input.Restaurant,Input.Question,Answer.Q1AnswerPart1
3OVHNO1VE610GQJCRCQSGMKGGP6ZDT,A1F991VPHVNIVC,196,Urbann Turbann,Does this restaurant have a parking lot?,-100
3QECW5O0KH19Q1VK6EJRWMV7ICPT52,A1T6KGWNEUR9XD,34,Urbann Turbann,Does this restaurant have a parking lot?,-100
3RYC5T2D73T03W0BM4NAUDZ6LRURPA,A2T52J2SNWINZP,112,Urbann Turbann,Does this restaurant have a parking lot?,-100
3TVRFO09GKFU977P3B0V2ECAHY8XL8,A3F7TD3W9043EO,59,Urbann Turbann,Does this restaurant have a parking lot?,-60
3VHHR074H3H0US1YLYWX8FZMF527LW,A1AIHLAEJ8FU4J,213,Urbann Turbann,Does this restaurant have a parking lot?,100
3VHP9MDGRNKK6HMYQ41ATOMGJK1CFJ,ASX1CKKF6OXL1,56,Urbann Turbann,Does this restaurant have a parking lot?,-100
3WAKVUDHUWG3DIOSUCOYZ2V5SWQU78,A2QWM6MTB0F6IC,23,Urbann Turbann,Does this restaurant have a parking lot?,-100
3WZ36BJEV3GBFHCT7OA4Z8VZS8ETB6,AFOPSLYSR83LW,91,Urbann Turbann,Does this restaurant have a parking lot?,-80
3XUHV3NRVKYJLS4P6K22I3SJ7IQ5H0,AK0DGGS89D436,138,Urbann Turbann,Does this restaurant have a parking lot?,0
3Y54SXRO1LLQBGLZ7FRZ4YNNHTFTUH,A1K4525NO0FEV3,34,Urbann Turbann,Does this restaurant have a parking lot?,-80
3YDGXNSEOZU8WYZWPBPM0YT643C84Q,A1XLB2UVG3RFG,28,Urbann Turbann,Does this restaurant have a parking lot?,-80
3YDTZAI2WXGQLYFBQQG7LO6YQX7413,AQOYZ1NB7R5UY,35,Urbann Turbann,Does this restaurant have a parking lot?,100
3YJ6NA41JBGJ58HYEZE1SMDFBA2PJI,A1ELBAVMWP8JSO,33,Urbann Turbann,Does this restaurant have a parking lot?,0
3ZPPDN2SLVWQ25FZJ97D9G081YN9EL,A88LHLWDGRJV5,33,Urbann Turbann,Does this restaurant have a parking lot?,-100
3ZQIG0FLQEGIGCET7A6FN4W5ZUAWV3,A10LK6RF4S8ELW,66,Urbann Turbann,Does this restaurant have a parking lot?,-60
31QTRG6Q2TD90XCX0ZF429S3OE8YPI,A10443E11ZWEHJ,343,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-100
33FBRBDW6OZBR2CBIQV4JW5UWGOC82,A2DE6UIJ87NCAU,39,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-80
35H6S234SA03O3K8A1BYLC3TY4J568,A34JILAPTYRH81,6,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-100
36V4Q8R5ZK0U6SOYH96I8JV6K0HMQ8,A1AIHLAEJ8FU4J,154,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-100
392CY0QWG1R1L4B9YX1DDNNK7ZJI4A,AFOPSLYSR83LW,33,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-80
3A4NIXBJ76ZJFV8LP4YMRXWCAUWLMK,A2Q0G312LESWK7,30,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-100
3DH6GAKTYYP3E1E3N8D6T7UHYDIZY7,A26AK8IVDJQ94M,11,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-60
3DPNQGW4LLFLSKG8WWSOGKXFY8P645,A3M7FI1M6EPH7M,58,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-80
3EQHHY4HQSS5LW9EMEKKX3GISIGG5F,AMQK5FIDUG4QO,31,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-80
3HPZF4IVNMTQ683TVUTYI9TWPVYYC9,A1SGGLWPW4CJBD,30,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-100
3IKZ72A5B4G3XLJPFUAO9ZGSIONFNC,A1NZ2JBACGMTMK,32,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-100
3M68NM076H7STQI678O1OD8PQM46RJ,A104H3ISRW8A1C,13,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-60
3N2BF7Y2VQUHTZPVYJJOZ535TDGMH7,A2VHPHU19NCCYR,134,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-100
3NJM2BJS4W6WXUBS47XF5I0KLQKCPI,A3KGSPDYSCEDOU,160,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-80
3NPFYT4IZC4ENFTOSK3FPM72LHXGXW,A3F82HVRIPI02N,76,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-60
3P59JYT76LKHR4CXOVHTYFSVY2Y2TA,A38DC3BG1ZCVZ2,26,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-60
3Q8GYXHFEP2S4KT9KSO17CV3UQUC57,A275NH66G89TSS,12,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-80
3QXNC7EIPIVRBF05B28YORY47XC90Y,A2OIPOP4MI8TZB,20,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,60
3R0T90IZ1SCQKHIT1O7SB9MSKZ3GCO,A1L3XF3X28IC0R,10,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-80
3R5F3LQFV2KRKNA1HL48RGWFK3LOZN,AHPOOKYE7V04D,45,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-100
3RRCEFRB7MCRYWX3SN9WR0J7C9Z4BN,A2D2QC99X4UZSK,39,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-80
3SEPORI8WNZ2IJG072ZQQLCAVMDZAV,A1A68JLEYPWMUY,29,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-80
3TOK3KHVJTI80D4VYQCP0W3GAA7O7U,AJMKH3WN5HAN7,35,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-100
3VZLGYJEYLAEEWOTICR4ATN8W7JZXW,A3F7TD3W9043EO,17,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-100
3W8CV64QJ2Z2MF619AFJUJXLTEAH94,A3GTIIFSMHAKRZ,113,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-80
3YWRV122CSZ7DWTB4HG4D2R03GU8U7,A3Q3B9T8H3I3AD,14,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-80
3YZ8UPK3VTM9PZJOLTW9FONJT7IUC2,A343LH2DRL54WG,77,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-80
3Z2R0DQ0JHEF2LU0Y0SYZTSUVSHE22,A2HPEX0788BPXI,48,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-100
3Z3ZLGNNSIUTK6GOBR13CKM0K9Z3Q8,A118DWOXWSI8VC,20,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,-80
3ZY8KE4ISJ3DWFI7V179VFEJBTPQVP,A35LEE74GHDV9U,26,Zachary's Chicago Pizza,Does this restaurant have a drive-through?,80
32N49TQG3GIL9ZBQ65AN5FZE7B6AV5,ARB9I8FFYFQUA,32,Gregoire,Does this restaurant have a parking lot?,-80
33JKGHPFYCU93VB61HE14P01FPUMNL,A1MYDAL453CN5Q,57,Gregoire,Does this restaurant have a parking lot?,-60
33M4IA01QG15C5228VXROQL9NQ4RXZ,A2XEAXWY9B2PZ,21,Gregoire,Does this restaurant have a parking lot?,-100
3483FV8BEEJBP61LSI90N50HEUI26U,A38DC3BG1ZCVZ2,39,Gregoire,Does this restaurant have a parking lot?,-60
34BBWHLWHABDU6UT837W8F6BRSIWIA,A26AK8IVDJQ94M,6,Gregoire,Does this restaurant have a parking lot?,80
39U1BHVTDLR6CM8GSVVYHPXN4G4T3I,AEWGY34WUIA32,20,Gregoire,Does this restaurant have a parking lot?,-100
3A9AA95ATWMBY92DPXA7RCUAT98P5X,AXPRCC7MG94OA,67,Gregoire,Does this restaurant have a parking lot?,-100
3ATTHHXXWAOSJ6ZJI83IAYKI0UJIXK,A2Z9HR2IBD75R9,275,Gregoire,Does this restaurant have a parking lot?,-80
3CFVK00FWLLHQSNT2OR521ZQKUK6LY,A1YZJ7OO7Q2D89,30,Gregoire,Does this restaurant have a parking lot?,-100
3DYGAII7PL80RVLB9PYAPNP1P5UPQ9,AVIOR20K5ZXQD,30,Gregoire,Does this restaurant have a parking lot?,-100
3I02618YA06SJOSSQYIFZOMQSQ2PUG,AW7RJ863Q6RTT,21,Gregoire,Does this restaurant have a parking lot?,-100
3I3WADAZ9Q4TD9QCAXXS2CPKJ48O5B,A2UDSTAFD1DW3I,6,Gregoire,Does this restaurant have a parking lot?,-100
3I7DHKZYGN0Z7WDJBUE2FIG6R3G5F5,A2BZJAUH0XPO54,11,Gregoire,Does this restaurant have a parking lot?,100
3ITXP059PWJGI0XQ6GIVNRIQYUBJSU,A3Q3B9T8H3I3AD,20,Gregoire,Does this restaurant have a parking lot?,-80
3KKG4CDWKIY8A3I6U3V00UOHO9Q497,A2B4GWF7MF7AOB,215,Gregoire,Does this restaurant have a parking lot?,80
3KOPY89HM82CYJCBG1HUFJAE6EC3JM,A13XS8F6QHRT6H,87,Gregoire,Does this restaurant have a parking lot?,-80
3LEP4MGT3G04YSGWLYAPU4DDPMLBD0,A1L3XF3X28IC0R,18,Gregoire,Does this restaurant have a parking lot?,-80
3LKC68YZ3A3NQS5W6YK1SC2X31HOWX,A1ZDUMHAM754IJ,60,Gregoire,Does this restaurant have a parking lot?,60
3LYA37P8IQNCCYM6DFWCYH839VQKBU,A34JILAPTYRH81,11,Gregoire,Does this restaurant have a parking lot?,100
3OVR4I9USPJE22ZSB56MMPE6Y904QZ,A39NWAFOYGDIP,95,Gregoire,Does this restaurant have a parking lot?,0
3PJ71Z61R42RI4LN7LCY2WHECPI911,A3F2GS1KMWW6CP,24,Gregoire,Does this restaurant have a parking lot?,-100
3PXX5PX6LXY60LDK1OJN43574JLABU,A3KGSPDYSCEDOU,130,Gregoire,Does this restaurant have a parking lot?,-80
3Q8GYXHFEP2S4KT9KSO17CV3UQP5CV,AAAG7IZP1V712,47,Gregoire,Does this restaurant have a parking lot?,-80
3RKNTXVS3MYMFMSBM990WPZ1URG4AU,A2GU2QUQZNSG9U,42,Gregoire,Does this restaurant have a parking lot?,-100
3TU5ZICBRD1FL3MUN8WZ31UB0VV8Q9,A3G84Q92VRSJAR,29,Gregoire,Does this restaurant have a parking lot?,60
3U088ZLJVKT2NBDD4DIQ2B6F5YVW09,A3F7TD3W9043EO,19,Gregoire,Does this restaurant have a parking lot?,-100
3U5JL4WY5K9YBZ04XJ1EGXAZVCP4XY,AKOKJYF7ODLC2,35,Gregoire,Does this restaurant have a parking lot?,-100
3YWRV122CSZ7DWTB4HG4D2R03G3U82,A1VHJTJMAVV0WA,33,Gregoire,Does this restaurant have a parking lot?,-60
3Z4XG4ZF48RZU0N69MRRX9Q4XYGX8T,A2DIHPGIJBYMI0,141,Gregoire,Does this restaurant have a parking lot?,-80
3Z7ISHFUH0VOZVNLA4FCUU6F5YDZ8R,ASVEZ50XV0ZZR,39,Gregoire,Does this restaurant have a parking lot?,-60
31IBVUNM9SZG5QSYHLWFJGA54RDVFX,A1QUDNLO95AKS5,49,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,-80
33FBRBDW6OZBR2CBIQV4JW5UWGVC89,A4JQPQM2T881E,26,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,60
33FOTY3KEMLTG2SQJ5MP4MIMIAR1CG,AAH8NE0TYF7J6,40,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,-100
33PPO7FECVFEL0U2R826GRHQKCADIG,A2P02YLEIVK3SJ,26,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,0
33PPO7FECVFEL0U2R826GRHQKCAIDL,AIJVOVZVE7Z5U,45,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,-60
3ATPCQ38J8A2DT6VBGX7CE38PSAYA4,A8DKQ2W8HSXYX,76,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,0
3AZHRG4CU4K5WDBPUT7OXEVI75X306,A24JT7MZ5BBB3O,32,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,80
3C5W7UE9CFQEFPPA3N1A2RRZH37MX8,A38CW69MB24RRS,32,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,100
3DI28L7YXAE8D0C4FWSKUAIP3M31E8,A1NZ2JBACGMTMK,91,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,-80
3EWIJTFFVO786BRMJDOKG5ZFYUWE0H,A3RO90I4O8I0O2,21,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,60
3FFJ6VRIL1OKMGT8FWEB1KX7QN00I9,A3F2GS1KMWW6CP,10,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,60
3FFJ6VRIL1OKMGT8FWEB1KX7QN4I0V,A3Q3B9T8H3I3AD,6,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,60
3FIJLY1B6U4306V2V9NGDOLNI3MFP6,A8562J49TRH3C,61,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,80
3GGAI1SQEVYQCREFCR5NOE6PGLKMC7,A1VGAI457NLHWV,28,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,0
3GS6S824SQX5875K5JKODN2SDR4NW9,A2GU2QUQZNSG9U,39,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,100
3HQUKB7LNFEV1LOK7M3B70V9CRHHHT,A276JM9Q4946HH,228,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,80
3HRMW88U16Q6IZJZ0BC3TD4O7WMM0D,A3NKM6RL2KVUB6,158,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,-60
3II4UPYCOJ7R2YIL4G7FPT8CBMQDQI,A13XS8F6QHRT6H,115,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,80
3ITXP059PWJGI0XQ6GIVNRIQYU1SJT,A8SP23ECDU4F0,72,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,-80
3J2UYBXQQLC4TWY7DV5M4H72HW960P,A2AJVV7LY0ZFPC,337,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,80
3LJ7UR74RHDTZ5M0VDE5IVJ1TY2N4K,A16O794U4S9R4Z,86,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,-80
3OONKJ5DKCJV2P7LB7O55YPCT0SBOX,A2BZJAUH0XPO54,19,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,-80
3OVHNO1VE610GQJCRCQSGMKGGP4ZDR,A3JO9IL2MESBLR,24,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,-80
3QRYMNZ7FYHDGQ1QAEFDQ3VT9XPTNS,A34JILAPTYRH81,21,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,100
3RJSC4XJ10U8ASYT8CVHCBT2L1T05Y,A104H3ISRW8A1C,18,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,60
3VW04L3ZLT6P91OEHU3JD87XO7RXX3,A2Q0G312LESWK7,45,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,-100
3X0H8UUIT1O2OKXPDF1ACHCY0QASWO,A3LI0O659I8GFX,13,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,100
3Y54SXRO1LLQBGLZ7FRZ4YNNHTJTUL,A26NGLGGFTATVN,60,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,60
3YDGXNSEOZU8WYZWPBPM0YT643C48M,A1AIHLAEJ8FU4J,181,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,100
3ZSY5X72NXBIIWOA74AV5DUGBM1ROW,A38XFEVWJDEUTN,18,La Note Restaurant Provencal,Does this restaurant have a romantic atmosphere?,-60
30H4UDGLT2I96GNJHWRT8E5WF4WMPI,A104H3ISRW8A1C,9,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-100
30IQTZXKAK6HCBI3EIEC4UKME0ZX01,A2QWM6MTB0F6IC,19,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-60
30JNVC0OR9K8EENNQCQ5GENA3EMHQY,A1AIHLAEJ8FU4J,168,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,100
31HQ4X3T3SAMDQLQ91U836VI2JESL3,A34JILAPTYRH81,16,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-100
339ANSOTR52MZ60CJPOTK4CG4LZKIS,A1KGCOR8OXYR72,64,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-80
340UGXU9DY15O8POCARE5GB8EEZUV2,A1A68JLEYPWMUY,40,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-80
354GIDR5ZB69FLCSB6P5VGXB4TD008,A12MSYRHI3XWDT,48,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-100
35GMH2SV3EHT9SJ5LYQV66VXWX5OEA,A2DE6UIJ87NCAU,29,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-80
35K3O9HUABDZ3F6CMV75JCMJ4WEEFE,A3Q3B9T8H3I3AD,20,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-100
373ERPL3YO8YVOTI3LWUZN03AUHTRJ,AFOPSLYSR83LW,81,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-100
374TNBHA8BVU09DC0CUT2EIDTAUQY1,ADVX8TFPFCW30,92,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-80
39U1BHVTDLR6CM8GSVVYHPXN4G0T3E,AEWGY34WUIA32,91,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-100
3ATTHHXXWAOSJ6ZJI83IAYKI0UHXIX,A35LEE74GHDV9U,27,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-80
3D4CH1LGEATOMJBQP4X19JLKEEY9GY,A3F7TD3W9043EO,11,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-100
3EKVH9QMEY4AAFG025HETBA9VG82DP,A3F2GS1KMWW6CP,28,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-100
3GGAI1SQEVYQCREFCR5NOE6PGLHCMU,A1SGGLWPW4CJBD,29,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-80
3GGAI1SQEVYQCREFCR5NOE6PGLJMC6,A2WRCFDQP56P00,42,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-100
3GU1KF0O4I1DNPJMQ71KUYU235QBPG,A2B4GWF7MF7AOB,349,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-80
3IAEQB9FMEKWMVE7GP6LHIQYZN4WD2,AS3KLNP6ZKYOV,83,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-100
3JAOYWH7VI448BPR0VUHMBQSAVN9L7,AW7KP42K7HSF5,51,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-80
3NAPMVF0ZWFUT6FQBSESTJ0D95372Z,AAAG7IZP1V712,54,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,80
3NQL1CS15R8M5H9TMBO381HLA29YV3,A2Z9HR2IBD75R9,309,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-100
3PXX5PX6LXY60LDK1OJN43574JVBA5,AW7RJ863Q6RTT,25,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-100
3QJOXOW4XJR59PYT8IBIE26S1XXME0,A1ELBAVMWP8JSO,20,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,80
3RU7GD8VPOTC4B0O1TNFKN427TGSP2,A1MRK1A6YIBUNN,54,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-100
3SEPORI8WNZ2IJG072ZQQLCAVMGAZ9,AAH8NE0TYF7J6,20,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-100
3TOK3KHVJTI80D4VYQCP0W3GAA2O7P,A26W6CBOT1FYY9,42,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-100
3WJ1OXY92AGNYNFDYCZDD1F6WD98A2,A2Q0G312LESWK7,29,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-80
3X31TUMD7XMMJ6MWWIFO7589CJWL17,A4U7HX5SEFM8G,121,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-80
3YGXWBAF70HA81P96N5R2KPPUUX4CS,A3LI0O659I8GFX,17,Toss Noodle Bar,Would a typical meal at this restaurant cost more than $30?,-100
33L7PJKHCGYSDJEM4CQU865YK2T8TM,A30G5L7YI0SQTW,23,Rivoli,Does this restaurant have a drive-through?,-100
33OOO72IVHLUPM4ZLO6ZAS1HATCTCB,A3Q3B9T8H3I3AD,6,Rivoli,Does this restaurant have a drive-through?,-80
34HJIJKLP5W67AV9X40WSCDEF1B4VP,A1G3KH4F058XY0,44,Rivoli,Does this restaurant have a drive-through?,-80
39LOEL67OS5NE2GSPXK3QT10Q3E38Y,A38XFEVWJDEUTN,28,Rivoli,Does this restaurant have a drive-through?,-80
3D8YOU6S9EKK9IANB2J6TOV9XL4U67,A10TUKIRWBUPTQ,93,Rivoli,Does this restaurant have a drive-through?,-80
3E4GGUZ1T8RIOLMAUM31XO5ZFPAK2P,A2T52J2SNWINZP,27,Rivoli,Does this restaurant have a drive-through?,-100
3EFE17QCRC5KRU20IGFABE2BL24HSK,AEWGY34WUIA32,16,Rivoli,Does this restaurant have a drive-through?,-100
3F6KKYWMNB16Z15TOOFYLZD76B1ND3,AIJVOVZVE7Z5U,45,Rivoli,Does this restaurant have a drive-through?,-100
3FTF2T8WLRIKJ51Q491JVM7882R9W0,A6XXSQLTOFBOM,35,Rivoli,Does this restaurant have a drive-through?,-100
3G0WWMR1UVK0OA9YTALILYK6PQNNQ5,A35LEE74GHDV9U,19,Rivoli,Does this restaurant have a drive-through?,-80
3G2UL9A02DEIB7YRYUQVJWHPPAF76Q,AAH8NE0TYF7J6,30,Rivoli,Does this restaurant have a drive-through?,-80
3G5F9DBFOPX0JMJ4CBKFM1MIK62HVT,A1SGGLWPW4CJBD,33,Rivoli,Does this restaurant have a drive-through?,-100
3H7Z272LX77P0Y5YHKQE81Q7FZ6LPF,A2UDSTAFD1DW3I,6,Rivoli,Does this restaurant have a drive-through?,-100
3J4Q2Z4UTY3QB4ICLBC5HHXXI2YQW6,A1VLZL3CA1WMPT,262,Rivoli,Does this restaurant have a drive-through?,-80
3LO69W1SU3DJNLCZE10RESCFE8HGL4,A1L3XF3X28IC0R,14,Rivoli,Does this restaurant have a drive-through?,-80
3M0BCWMB8VW37YGN2TFFMS2YW2UWBX,A275NH66G89TSS,62,Rivoli,Does this restaurant have a drive-through?,-100
3N8OEVH1FRQFLJWUFCTRBIPB0ZGOOJ,A17LSINELZPCMD,71,Rivoli,Does this restaurant have a drive-through?,-80
3O7L7BFSHEPJD682N3DQM9ZBKODIEG,A23932BPI1NFXV,122,Rivoli,Does this restaurant have a drive-through?,-100
3ON104KXQKWJMZVENE5SEEWSMAAW4O,A2BZJAUH0XPO54,12,Rivoli,Does this restaurant have a drive-through?,-100
3QEMNNSB2XZHWGD68HY9P2RH6WV7DB,A3HMBHM8HJLKRD,43,Rivoli,Does this restaurant have a drive-through?,-80
3QHK8ZVMIMINW44OYF8DDHLIYVOBLH,A1K4525NO0FEV3,26,Rivoli,Does this restaurant have a drive-through?,-100
3QXNC7EIPIVRBF05B28YORY47X990V,A3BP890CXV4UMN,50,Rivoli,Does this restaurant have a drive-through?,-100
3RANCT1ZVFHQFURI7T0E44H1BMDBU7,A3H9A9RWEEL8FY,27,Rivoli,Does this restaurant have a drive-through?,-100
3TEM0PF1Q5X3E5DMNID0ANHUYIVD0N,A2WRCFDQP56P00,26,Rivoli,Does this restaurant have a drive-through?,-100
3TXD01ZLD4H6UV69SEQRWQBV1UZ4UX,A2QWM6MTB0F6IC,16,Rivoli,Does this restaurant have a drive-through?,-100
3UJ1CZ6IZHP8B1I5HEE1MHZLGTI5SW,A2HPEX0788BPXI,491,Rivoli,Does this restaurant have a drive-through?,-100
3WMINLGALB3PAQ5QFOFIFNBPM4SCAA,A104H3ISRW8A1C,16,Rivoli,Does this restaurant have a drive-through?,-80
3WT783CTPBHUT0AIL2FEAYVV4M9BC0,AORHE7NXSUDT,129,Rivoli,Does this restaurant have a drive-through?,-100
3Z4GS9HPNVA1F7CWH4VNPAHLKLZ77P,A3M7FI1M6EPH7M,49,Rivoli,Does this restaurant have a drive-through?,-80
3ZDAD0O1T1DISKFUCK2MO5MRBB3XTK,A1AIHLAEJ8FU4J,234,Rivoli,Does this restaurant have a drive-through?,100
308XBLVESI4YZ2Z13Z59ZTUH4N9RBJ,AUW6U0UX2VC7Q,106,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,-60
31LVTDXBL7AACBLDUCU3DWQMGHXLRA,A3M6098H4L6HQG,42,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,80
32KTQ2V7RDFOET7C07VWMO5HA0A9M6,A3TO6L479KH0B7,55,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,60
33F859I566DLA8LY7UTFLPSBHECBH7,AAAG7IZP1V712,74,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,80
382M9COHEHFOMX32HK245CNMEJ0UE0,A2B4GWF7MF7AOB,440,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,-60
39N5ACM9HENUZW4PSNNO3SZCF5MP9J,A275NH66G89TSS,49,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,-100
3D8YOU6S9EKK9IANB2J6TOV9XLC6UR,A8DKQ2W8HSXYX,49,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,-60
3F6HPJW4JD09JLGRJ0M4LZZU2WIW2W,A1L3XF3X28IC0R,26,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,0
3HHRAGRYX85CEWSODNA9ESUM50W9OS,A3F82HVRIPI02N,53,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,-100
3IGI0VL647KX3YWIEXTEWTP6APDNO5,AVIOR20K5ZXQD,33,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,-80
3IOEN3P9S7J40LJP9E9MIMQCMOE61R,ANFWGSQ8BQRZ,197,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,0
3IXQG4FA2TYSV23F9I5N88UNY16B9J,A1A68JLEYPWMUY,84,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,-80
3JRJSWSMQHL4N3QJ2063I3XM16EE3A,ADVX8TFPFCW30,86,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,80
3K772S5NP8BJHBXIHLV5MXYWKBWEHH,AB5KURK6V868K,56,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,-80
3LQ8PUHQFLSVXGZ4D4LW7CWOC43IHU,A1MRK1A6YIBUNN,92,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,-80
3NC5L260MOMLF6J1G9A1OOGX8YHOFP,A8SP23ECDU4F0,62,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,-80
3NJM2BJS4W6WXUBS47XF5I0KLQWPC7,ASVEZ50XV0ZZR,48,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,60
3O7L7BFSHEPJD682N3DQM9ZBKOCIEF,A3AE627X3R2JQI,26,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,100
3P4RDNWND56ROMUU14OHJPC3PW8JI1,A2R6RDZ07V4KWB,44,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,-100
3PDJHANYK5GF4W43B3C7A96J3DBH62,A1ZDUMHAM754IJ,16,Urbann Turbann,Does this restaurant have more than 20 items on its menu?,-80
